id	name	version	title	discoveryURL	documentationURL	description
recommendationengine:v1beta1	recommendationengine	v1beta1	Recommendations AI (Beta)	https://recommendationengine.googleapis.com/$discovery/rest?version=v1beta1	https://cloud.google.com/recommendations-ai/docs	Note that we now highly recommend new customers to use Retail API, which incorporates the GA version of the Recommendations AI funtionalities. To enable Retail API, please visit https://console.cloud.google.com/apis/library/retail.googleapis.com. The Recommendations AI service enables customers to build end-to-end personalized recommendation systems without requiring a high level of expertise in machine learning, recommendation system, or Google Cloud.
recommender:v1beta1	recommender	v1beta1	Recommender API	https://recommender.googleapis.com/$discovery/rest?version=v1beta1	https://cloud.google.com/recommender/docs/	
recommender:v1	recommender	v1	Recommender API	https://recommender.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/recommender/docs/	
redis:v1beta1	redis	v1beta1	Google Cloud Memorystore for Redis API	https://redis.googleapis.com/$discovery/rest?version=v1beta1	https://cloud.google.com/memorystore/docs/redis/	Creates and manages Redis instances on the Google Cloud Platform.
redis:v1	redis	v1	Google Cloud Memorystore for Redis API	https://redis.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/memorystore/docs/redis/	Creates and manages Redis instances on the Google Cloud Platform.
reseller:v1	reseller	v1	Google Workspace Reseller API	https://reseller.googleapis.com/$discovery/rest?version=v1	https://developers.google.com/google-apps/reseller/	Perform common functions that are available on the Channel Services console at scale, like placing orders and viewing customer information
resourcesettings:v1	resourcesettings	v1	Resource Settings API	https://resourcesettings.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/resource-manager/docs/resource-settings/overview	The Resource Settings API allows users to control and modify the behavior of their GCP resources (e.g., VM, firewall, Project, etc.) across the Cloud Resource Hierarchy.
retail:v2alpha	retail	v2alpha	Vertex AI Search for Retail API	https://retail.googleapis.com/$discovery/rest?version=v2alpha	https://cloud.google.com/recommendations	Vertex AI Search for Retail API is made up of Retail Search, Browse and Recommendations. These discovery AI solutions help you implement personalized search, browse and recommendations, based on machine learning models, across your websites and mobile applications.
retail:v2beta	retail	v2beta	Vertex AI Search for Retail API	https://retail.googleapis.com/$discovery/rest?version=v2beta	https://cloud.google.com/recommendations	Vertex AI Search for Retail API is made up of Retail Search, Browse and Recommendations. These discovery AI solutions help you implement personalized search, browse and recommendations, based on machine learning models, across your websites and mobile applications.
retail:v2	retail	v2	Vertex AI Search for Retail API	https://retail.googleapis.com/$discovery/rest?version=v2	https://cloud.google.com/recommendations	Vertex AI Search for Retail API is made up of Retail Search, Browse and Recommendations. These discovery AI solutions help you implement personalized search, browse and recommendations, based on machine learning models, across your websites and mobile applications.
run:v1	run	v1	Cloud Run Admin API	https://run.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/run/	Deploy and manage user provided container images that scale automatically based on incoming requests. The Cloud Run Admin API v1 follows the Knative Serving API specification, while v2 is aligned with Google Cloud AIP-based API standards, as described in https://google.aip.dev/.
run:v2	run	v2	Cloud Run Admin API	https://run.googleapis.com/$discovery/rest?version=v2	https://cloud.google.com/run/	Deploy and manage user provided container images that scale automatically based on incoming requests. The Cloud Run Admin API v1 follows the Knative Serving API specification, while v2 is aligned with Google Cloud AIP-based API standards, as described in https://google.aip.dev/.
runtimeconfig:v1beta1	runtimeconfig	v1beta1	Cloud Runtime Configuration API	https://runtimeconfig.googleapis.com/$discovery/rest?version=v1beta1	https://cloud.google.com/deployment-manager/runtime-configurator/	The Runtime Configurator allows you to dynamically configure and expose variables through Google Cloud Platform. In addition, you can also set Watchers and Waiters that will watch for changes to your data and return based on certain conditions.
runtimeconfig:v1	runtimeconfig	v1	Cloud Runtime Configuration API	https://runtimeconfig.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/deployment-manager/runtime-configurator/	The Runtime Configurator allows you to dynamically configure and expose variables through Google Cloud Platform. In addition, you can also set Watchers and Waiters that will watch for changes to your data and return based on certain conditions.
safebrowsing:v4	safebrowsing	v4	Safe Browsing API	https://safebrowsing.googleapis.com/$discovery/rest?version=v4	https://developers.google.com/safe-browsing/	Enables client applications to check web resources (most commonly URLs) against Google-generated lists of unsafe web resources. The Safe Browsing APIs are for non-commercial use only. If you need to use APIs to detect malicious URLs for commercial purposes – meaning “for sale or revenue-generating purposes” – please refer to the Web Risk API.
safebrowsing:v5	safebrowsing	v5	Safe Browsing API	https://safebrowsing.googleapis.com/$discovery/rest?version=v5	https://developers.google.com/safe-browsing/	Enables client applications to check web resources (most commonly URLs) against Google-generated lists of unsafe web resources. The Safe Browsing APIs are for non-commercial use only. If you need to use APIs to detect malicious URLs for commercial purposes – meaning “for sale or revenue-generating purposes” – please refer to the Web Risk API.
sasportal:v1alpha1	sasportal	v1alpha1	SAS Portal API	https://sasportal.googleapis.com/$discovery/rest?version=v1alpha1	https://developers.google.com/spectrum-access-system/	
script:v1	script	v1	Apps Script API	https://script.googleapis.com/$discovery/rest?version=v1	https://developers.google.com/apps-script/api/	Manages and executes Google Apps Script projects.
searchads360:v0	searchads360	v0	Search Ads 360 Reporting API	https://searchads360.googleapis.com/$discovery/rest?version=v0	https://developers.google.com/search-ads/reporting	The Search Ads 360 API allows developers to automate downloading reports from Search Ads 360.
searchconsole:v1	searchconsole	v1	Google Search Console API	https://searchconsole.googleapis.com/$discovery/rest?version=v1	https://developers.google.com/webmaster-tools/about	The Search Console API provides access to both Search Console data (verified users only) and to public information on an URL basis (anyone)
secretmanager:v1beta1	secretmanager	v1beta1	Secret Manager API	https://secretmanager.googleapis.com/$discovery/rest?version=v1beta1	https://cloud.google.com/secret-manager/	Stores sensitive data such as API keys, passwords, and certificates. Provides convenience while improving security.
secretmanager:v1beta2	secretmanager	v1beta2	Secret Manager API	https://secretmanager.googleapis.com/$discovery/rest?version=v1beta2	https://cloud.google.com/secret-manager/	Stores sensitive data such as API keys, passwords, and certificates. Provides convenience while improving security.
secretmanager:v1	secretmanager	v1	Secret Manager API	https://secretmanager.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/secret-manager/	Stores sensitive data such as API keys, passwords, and certificates. Provides convenience while improving security.
securitycenter:v1beta1	securitycenter	v1beta1	Security Command Center API	https://securitycenter.googleapis.com/$discovery/rest?version=v1beta1	https://cloud.google.com/security-command-center	Security Command Center API provides access to temporal views of assets and findings within an organization.
securitycenter:v1beta2	securitycenter	v1beta2	Security Command Center API	https://securitycenter.googleapis.com/$discovery/rest?version=v1beta2	https://cloud.google.com/security-command-center	Security Command Center API provides access to temporal views of assets and findings within an organization.
securitycenter:v1	securitycenter	v1	Security Command Center API	https://securitycenter.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/security-command-center	Security Command Center API provides access to temporal views of assets and findings within an organization.
serviceconsumermanagement:v1beta1	serviceconsumermanagement	v1beta1	Service Consumer Management API	https://serviceconsumermanagement.googleapis.com/$discovery/rest?version=v1beta1	https://cloud.google.com/service-consumer-management/docs/overview	Manages the service consumers of a Service Infrastructure service.
serviceconsumermanagement:v1	serviceconsumermanagement	v1	Service Consumer Management API	https://serviceconsumermanagement.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/service-consumer-management/docs/overview	Manages the service consumers of a Service Infrastructure service.
servicecontrol:v1	servicecontrol	v1	Service Control API	https://servicecontrol.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/service-control/	Provides admission control and telemetry reporting for services integrated with Service Infrastructure.
servicecontrol:v2	servicecontrol	v2	Service Control API	https://servicecontrol.googleapis.com/$discovery/rest?version=v2	https://cloud.google.com/service-control/	Provides admission control and telemetry reporting for services integrated with Service Infrastructure.
servicedirectory:v1beta1	servicedirectory	v1beta1	Service Directory API	https://servicedirectory.googleapis.com/$discovery/rest?version=v1beta1	https://cloud.google.com/service-directory	Service Directory is a platform for discovering, publishing, and connecting services.
servicedirectory:v1	servicedirectory	v1	Service Directory API	https://servicedirectory.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/service-directory	Service Directory is a platform for discovering, publishing, and connecting services.
servicemanagement:v1	servicemanagement	v1	Service Management API	https://servicemanagement.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/service-management/	Google Service Management allows service producers to publish their services on Google Cloud Platform so that they can be discovered and used by service consumers.
servicenetworking:v1beta	servicenetworking	v1beta	Service Networking API	https://servicenetworking.googleapis.com/$discovery/rest?version=v1beta	https://cloud.google.com/service-infrastructure/docs/service-networking/getting-started	Provides automatic management of network configurations necessary for certain services.
servicenetworking:v1	servicenetworking	v1	Service Networking API	https://servicenetworking.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/service-infrastructure/docs/service-networking/getting-started	Provides automatic management of network configurations necessary for certain services.
serviceusage:v1beta1	serviceusage	v1beta1	Service Usage API	https://serviceusage.googleapis.com/$discovery/rest?version=v1beta1	https://cloud.google.com/service-usage/	Enables services that service consumers want to use on Google Cloud Platform, lists the available or enabled services, or disables services that service consumers no longer use.
serviceusage:v1	serviceusage	v1	Service Usage API	https://serviceusage.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/service-usage/	Enables services that service consumers want to use on Google Cloud Platform, lists the available or enabled services, or disables services that service consumers no longer use.
sheets:v4	sheets	v4	Google Sheets API	https://sheets.googleapis.com/$discovery/rest?version=v4	https://developers.google.com/sheets/	Reads and writes Google Sheets.
siteVerification:v1	siteVerification	v1	Site Verification API	https://siteverification.googleapis.com/$discovery/rest?version=v1	https://code.google.com/apis/siteverification/	The Google Site Verification API lets applications automate the process of managing ownership records for websites and domains.
slides:v1	slides	v1	Google Slides API	https://slides.googleapis.com/$discovery/rest?version=v1	https://developers.google.com/slides/	Reads and writes Google Slides presentations.
smartdevicemanagement:v1	smartdevicemanagement	v1	Smart Device Management API	https://smartdevicemanagement.googleapis.com/$discovery/rest?version=v1	https://developers.google.com/nest/device-access	Allow select enterprise partners to access, control, and manage Google and Nest devices programmatically.
solar:v1	solar	v1	Solar API	https://solar.googleapis.com/$discovery/rest?version=v1	https://developers.google.com/maps/documentation/solar	Solar API.
spanner:v1	spanner	v1	Cloud Spanner API	https://spanner.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/spanner/	Cloud Spanner is a managed, mission-critical, globally consistent and scalable relational database service.
speech:v1p1beta1	speech	v1p1beta1	Cloud Speech-to-Text API	https://speech.googleapis.com/$discovery/rest?version=v1p1beta1	https://cloud.google.com/speech-to-text/docs/quickstart-protocol	Converts audio to text by applying powerful neural network models.
speech:v1	speech	v1	Cloud Speech-to-Text API	https://speech.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/speech-to-text/docs/quickstart-protocol	Converts audio to text by applying powerful neural network models.
sqladmin:v1beta4	sqladmin	v1beta4	Cloud SQL Admin API	https://sqladmin.googleapis.com/$discovery/rest?version=v1beta4	https://developers.google.com/cloud-sql/	API for Cloud SQL database instance management
sqladmin:v1	sqladmin	v1	Cloud SQL Admin API	https://sqladmin.googleapis.com/$discovery/rest?version=v1	https://developers.google.com/cloud-sql/	API for Cloud SQL database instance management
storage:v1	storage	v1	Cloud Storage API	https://storage.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/storage/docs/apis	Lets you store and retrieve potentially-large, immutable data objects.
storagetransfer:v1	storagetransfer	v1	Storage Transfer API	https://storagetransfer.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/storage-transfer/docs	Transfers data from external data sources to a Google Cloud Storage bucket or between Google Cloud Storage buckets.
streetviewpublish:v1	streetviewpublish	v1	Street View Publish API	https://streetviewpublish.googleapis.com/$discovery/rest?version=v1	https://developers.google.com/streetview/publish/	Publishes 360 photos to Google Maps, along with position, orientation, and connectivity metadata. Apps can offer an interface for positioning, connecting, and uploading user-generated Street View images.
sts:v1beta	sts	v1beta	Security Token Service API	https://sts.googleapis.com/$discovery/rest?version=v1beta	http://cloud.google.com/iam/docs/workload-identity-federation	The Security Token Service exchanges Google or third-party credentials for a short-lived access token to Google Cloud resources.
sts:v1	sts	v1	Security Token Service API	https://sts.googleapis.com/$discovery/rest?version=v1	http://cloud.google.com/iam/docs/workload-identity-federation	The Security Token Service exchanges Google or third-party credentials for a short-lived access token to Google Cloud resources.
tagmanager:v1	tagmanager	v1	Tag Manager API	https://tagmanager.googleapis.com/$discovery/rest?version=v1	https://developers.google.com/tag-manager	This API allows clients to access and modify container and tag configuration.
tagmanager:v2	tagmanager	v2	Tag Manager API	https://tagmanager.googleapis.com/$discovery/rest?version=v2	https://developers.google.com/tag-manager	This API allows clients to access and modify container and tag configuration.
tasks:v1	tasks	v1	Google Tasks API	https://tasks.googleapis.com/$discovery/rest?version=v1	https://developers.google.com/tasks/	The Google Tasks API lets you manage your tasks and task lists.
testing:v1	testing	v1	Cloud Testing API	https://testing.googleapis.com/$discovery/rest?version=v1	https://firebase.google.com/docs/test-lab/	Allows developers to run automated tests for their mobile applications on Google infrastructure.
texttospeech:v1beta1	texttospeech	v1beta1	Cloud Text-to-Speech API	https://texttospeech.googleapis.com/$discovery/rest?version=v1beta1	https://cloud.google.com/text-to-speech/	Synthesizes natural-sounding speech by applying powerful neural network models.
texttospeech:v1	texttospeech	v1	Cloud Text-to-Speech API	https://texttospeech.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/text-to-speech/	Synthesizes natural-sounding speech by applying powerful neural network models.
toolresults:v1beta3	toolresults	v1beta3	Cloud Tool Results API	https://toolresults.googleapis.com/$discovery/rest?version=v1beta3	https://firebase.google.com/docs/test-lab/	API to publish and access results from developer tools.
tpu:v1alpha1	tpu	v1alpha1	Cloud TPU API	https://tpu.googleapis.com/$discovery/rest?version=v1alpha1	https://cloud.google.com/tpu/	TPU API provides customers with access to Google TPU technology.
tpu:v2alpha1	tpu	v2alpha1	Cloud TPU API	https://tpu.googleapis.com/$discovery/rest?version=v2alpha1	https://cloud.google.com/tpu/	TPU API provides customers with access to Google TPU technology.
tpu:v1	tpu	v1	Cloud TPU API	https://tpu.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/tpu/	TPU API provides customers with access to Google TPU technology.
tpu:v2	tpu	v2	Cloud TPU API	https://tpu.googleapis.com/$discovery/rest?version=v2	https://cloud.google.com/tpu/	TPU API provides customers with access to Google TPU technology.
trafficdirector:v2	trafficdirector	v2	Traffic Director API	https://trafficdirector.googleapis.com/$discovery/rest?version=v2	https://cloud.google.com/traffic-director	
trafficdirector:v3	trafficdirector	v3	Traffic Director API	https://trafficdirector.googleapis.com/$discovery/rest?version=v3	https://cloud.google.com/traffic-director	
transcoder:v1	transcoder	v1	Transcoder API	https://transcoder.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/transcoder/docs/	This API converts video files into formats suitable for consumer distribution. For more information, see the Transcoder API overview <https://cloud.google.com/transcoder/docs/concepts/overview>.
translate:v3beta1	translate	v3beta1	Cloud Translation API	https://translation.googleapis.com/$discovery/rest?version=v3beta1	https://cloud.google.com/translate/docs/quickstarts	Integrates text translation into your website or application.
translate:v2	translate	v2	Cloud Translation API	https://translation.googleapis.com/$discovery/rest?version=v2	https://cloud.google.com/translate/docs/quickstarts	Integrates text translation into your website or application.
translate:v3	translate	v3	Cloud Translation API	https://translation.googleapis.com/$discovery/rest?version=v3	https://cloud.google.com/translate/docs/quickstarts	Integrates text translation into your website or application.
travelimpactmodel:v1	travelimpactmodel	v1	Travel Impact Model API	https://travelimpactmodel.googleapis.com/$discovery/rest?version=v1	https://developers.google.com/travel/impact-model	Travel Impact Model API lets you query travel carbon emission estimates.
vault:v1	vault	v1	Google Vault API	https://vault.googleapis.com/$discovery/rest?version=v1	https://developers.google.com/vault	Retention and eDiscovery for Google Workspace. To work with Vault resources, the account must have the [required Vault privileges](https://support.google.com/vault/answer/2799699) and access to the matter. To access a matter, the account must have created the matter, have the matter shared with them, or have the **View All Matters** privilege. For example, to download an export, an account needs the **Manage Exports** privilege and the matter shared with them.
verifiedaccess:v1	verifiedaccess	v1	Chrome Verified Access API	https://verifiedaccess.googleapis.com/$discovery/rest?version=v1	https://developers.google.com/chrome/verified-access	API for Verified Access chrome extension to provide credential verification for chrome devices connecting to an enterprise network
verifiedaccess:v2	verifiedaccess	v2	Chrome Verified Access API	https://verifiedaccess.googleapis.com/$discovery/rest?version=v2	https://developers.google.com/chrome/verified-access	API for Verified Access chrome extension to provide credential verification for chrome devices connecting to an enterprise network
versionhistory:v1	versionhistory	v1	versionhistory.googleapis.com API	https://versionhistory.googleapis.com/$discovery/rest?version=v1	https://developers.chrome.com/versionhistory	Version History API - Prod
videointelligence:v1p1beta1	videointelligence	v1p1beta1	Cloud Video Intelligence API	https://videointelligence.googleapis.com/$discovery/rest?version=v1p1beta1	https://cloud.google.com/video-intelligence/docs/	Detects objects, explicit content, and scene changes in videos. It also specifies the region for annotation and transcribes speech to text. Supports both asynchronous API and streaming API.
videointelligence:v1p2beta1	videointelligence	v1p2beta1	Cloud Video Intelligence API	https://videointelligence.googleapis.com/$discovery/rest?version=v1p2beta1	https://cloud.google.com/video-intelligence/docs/	Detects objects, explicit content, and scene changes in videos. It also specifies the region for annotation and transcribes speech to text. Supports both asynchronous API and streaming API.
videointelligence:v1p3beta1	videointelligence	v1p3beta1	Cloud Video Intelligence API	https://videointelligence.googleapis.com/$discovery/rest?version=v1p3beta1	https://cloud.google.com/video-intelligence/docs/	Detects objects, explicit content, and scene changes in videos. It also specifies the region for annotation and transcribes speech to text. Supports both asynchronous API and streaming API.
videointelligence:v1beta2	videointelligence	v1beta2	Cloud Video Intelligence API	https://videointelligence.googleapis.com/$discovery/rest?version=v1beta2	https://cloud.google.com/video-intelligence/docs/	Detects objects, explicit content, and scene changes in videos. It also specifies the region for annotation and transcribes speech to text. Supports both asynchronous API and streaming API.
videointelligence:v1	videointelligence	v1	Cloud Video Intelligence API	https://videointelligence.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/video-intelligence/docs/	Detects objects, explicit content, and scene changes in videos. It also specifies the region for annotation and transcribes speech to text. Supports both asynchronous API and streaming API.
vision:v1p1beta1	vision	v1p1beta1	Cloud Vision API	https://vision.googleapis.com/$discovery/rest?version=v1p1beta1	https://cloud.google.com/vision/	Integrates Google Vision features, including image labeling, face, logo, and landmark detection, optical character recognition (OCR), and detection of explicit content, into applications.
vision:v1p2beta1	vision	v1p2beta1	Cloud Vision API	https://vision.googleapis.com/$discovery/rest?version=v1p2beta1	https://cloud.google.com/vision/	Integrates Google Vision features, including image labeling, face, logo, and landmark detection, optical character recognition (OCR), and detection of explicit content, into applications.
vision:v1	vision	v1	Cloud Vision API	https://vision.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/vision/	Integrates Google Vision features, including image labeling, face, logo, and landmark detection, optical character recognition (OCR), and detection of explicit content, into applications.
vmmigration:v1alpha1	vmmigration	v1alpha1	VM Migration API	https://vmmigration.googleapis.com/$discovery/rest?version=v1alpha1	https://cloud.google.com/migrate/virtual-machines	Use the Migrate to Virtual Machines API to programmatically migrate workloads.
vmmigration:v1	vmmigration	v1	VM Migration API	https://vmmigration.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/migrate/virtual-machines	Use the Migrate to Virtual Machines API to programmatically migrate workloads.
vmwareengine:v1	vmwareengine	v1	VMware Engine API	https://vmwareengine.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/solutions/vmware-as-a-service	The Google VMware Engine API lets you programmatically manage VMware environments.
vpcaccess:v1beta1	vpcaccess	v1beta1	Serverless VPC Access API	https://vpcaccess.googleapis.com/$discovery/rest?version=v1beta1	https://cloud.google.com/vpc/docs/configure-serverless-vpc-access	API for managing VPC access connectors.
vpcaccess:v1	vpcaccess	v1	Serverless VPC Access API	https://vpcaccess.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/vpc/docs/configure-serverless-vpc-access	API for managing VPC access connectors.
walletobjects:v1	walletobjects	v1	Google Wallet API	https://walletobjects.googleapis.com/$discovery/rest?version=v1	https://developers.google.com/pay/passes	API for issuers to save and manage Google Wallet Objects.
webfonts:v1	webfonts	v1	Web Fonts Developer API	https://webfonts.googleapis.com/$discovery/rest?version=v1	https://developers.google.com/fonts/docs/developer_api	The Google Web Fonts Developer API lets you retrieve information about web fonts served by Google.
webrisk:v1	webrisk	v1	Web Risk API	https://webrisk.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/web-risk/	
websecurityscanner:v1alpha	websecurityscanner	v1alpha	Web Security Scanner API	https://websecurityscanner.googleapis.com/$discovery/rest?version=v1alpha	https://cloud.google.com/security-command-center/docs/concepts-web-security-scanner-overview/	Scans your Compute and App Engine apps for common web vulnerabilities.
websecurityscanner:v1beta	websecurityscanner	v1beta	Web Security Scanner API	https://websecurityscanner.googleapis.com/$discovery/rest?version=v1beta	https://cloud.google.com/security-command-center/docs/concepts-web-security-scanner-overview/	Scans your Compute and App Engine apps for common web vulnerabilities.
websecurityscanner:v1	websecurityscanner	v1	Web Security Scanner API	https://websecurityscanner.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/security-command-center/docs/concepts-web-security-scanner-overview/	Scans your Compute and App Engine apps for common web vulnerabilities.
workflowexecutions:v1beta	workflowexecutions	v1beta	Workflow Executions API	https://workflowexecutions.googleapis.com/$discovery/rest?version=v1beta	https://cloud.google.com/workflows	Execute workflows created with Workflows API.
workflowexecutions:v1	workflowexecutions	v1	Workflow Executions API	https://workflowexecutions.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/workflows	Execute workflows created with Workflows API.
workflows:v1beta	workflows	v1beta	Workflows API	https://workflows.googleapis.com/$discovery/rest?version=v1beta	https://cloud.google.com/workflows	Manage workflow definitions. To execute workflows and manage executions, see the Workflows Executions API.
workflows:v1	workflows	v1	Workflows API	https://workflows.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/workflows	Manage workflow definitions. To execute workflows and manage executions, see the Workflows Executions API.
workloadmanager:v1	workloadmanager	v1	Workload Manager API	https://workloadmanager.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/workload-manager/docs	Workload Manager is a service that provides tooling for enterprise workloads to automate the deployment and validation of your workloads against best practices and recommendations.
workspaceevents:v1	workspaceevents	v1	Google Workspace Events API	https://workspaceevents.googleapis.com/$discovery/rest?version=v1	https://developers.google.com/workspace/events	The Google Workspace Events API lets you subscribe to events and manage change notifications across Google Workspace applications.
workstations:v1beta	workstations	v1beta	Cloud Workstations API	https://workstations.googleapis.com/$discovery/rest?version=v1beta	https://cloud.google.com/workstations	Allows administrators to create managed developer environments in the cloud.
workstations:v1	workstations	v1	Cloud Workstations API	https://workstations.googleapis.com/$discovery/rest?version=v1	https://cloud.google.com/workstations	Allows administrators to create managed developer environments in the cloud.
youtube:v3	youtube	v3	YouTube Data API v3	https://youtube.googleapis.com/$discovery/rest?version=v3	https://developers.google.com/youtube/	The YouTube Data API v3 is an API that provides access to YouTube data, such as videos, playlists, and channels.
youtubeAnalytics:v2	youtubeAnalytics	v2	YouTube Analytics API	https://youtubeanalytics.googleapis.com/$discovery/rest?version=v2	https://developers.google.com/youtube/analytics	Retrieves your YouTube Analytics data.
youtubereporting:v1	youtubereporting	v1	YouTube Reporting API	https://youtubereporting.googleapis.com/$discovery/rest?version=v1	https://developers.google.com/youtube/reporting/v1/reports/	Schedules reporting jobs containing your YouTube Analytics data and downloads the resulting bulk data reports in the form of CSV files.
